id,name,category,dest,area,country,region,email,phone,website,address,lat,lng,hygiene,rating,source,channel,priority,status
f1791bc7631fea410d8f,517 Fisherman Seafood Restaurant Patong,Seafood Restaurant,phuket,Patong,TH,Asia,,,https://www.facebook.com/517fishermanseafood,"170 Rat Uthit Song Roi Pi Rd, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89584,98.29913,,4.6,google_places,walk-in,5,new
8000f629ac5a8b973cf7,7-Eleven สาขา ถนน 50 ปี (06162),Convenience Store,phuket,Patong,TH,Asia,,,https://www.7eleven.co.th/,"63 Pisitkoraneee Rd, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89795,98.31076,,4.9,google_places,walk-in,5,new
45edb25ee8b9abccaef0,7-Eleven สาขา ถนนราษฎร์อุทิศ 200 ปี (15763),Convenience Store,phuket,Patong,TH,Asia,,,https://www.7eleven.co.th/,"236 ถนนราชอุทิศ Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.90306,98.30086,,2.5,google_places,walk-in,5,new
323dd1f5a7d764dafd29,7-Eleven สาขา ถนนหมื่นเงิน (หาดไตรตรัง) (15782),Convenience Store,phuket,Patong,TH,Asia,,,https://www.7eleven.co.th/,"66/30-31 ซอยเก็บทรัพย์, ถนนทวีวงศ์, ตำบลกะทู้ อำเภอ Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.88205,98.27895,,4.2,google_places,walk-in,5,new
9c2bf0d0a67d3d1a616e,7-Eleven สาขา บ้านกะหลิม (14844),Convenience Store,phuket,Patong,TH,Asia,,,https://www.7eleven.co.th/,"W78R+R9C, Pa Tong, Kathu District, Phuket 83150, Thailand",7.91706,98.2909,,4.2,google_places,walk-in,5,new
ba5b91b5e279f95b6825,7-Eleven สาขา ป่าตองสตรีทอินน์ (02770),Convenience Store,phuket,Patong,TH,Asia,,,https://www.7eleven.co.th/,"V7PV+MQW, Pa Tong, Kathu District, Phuket 83150, Thailand",7.88674,98.29444,,4.2,google_places,walk-in,5,new
bb72ab4633947aaa8263,Aquaria Phuket,Aquarium,phuket,Old Town,TH,Asia,,,https://www.aquaria-phuket.com/,"ชั้น B1, ศูนย์การค้า เซ็นทรัล ภูเก็ต ฟรอเรสต้า ตั้งอยู่, 199 Vichitsongkram Rd, Tambon Wichit, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",7.88872,98.36586,,4.3,google_places,walk-in,5,new
8afc14885a98886778c9,Body Works Thai Massage Patong 2,Massage,phuket,Patong,TH,Asia,,,https://bodyworksphuket.com/,"64 Thanon Sainamyen, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89634,98.303,,4.9,google_places,walk-in,5,new
d0c513a3f3c8a155d382,"Bollywood Club Patong, Phuket (Indian night club )",Night Club,phuket,Patong,TH,Asia,,,,"58 10 Soi Patong Resort Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89283,98.29671,,4.4,google_places,walk-in,5,new
4f9b0661af88178d2741,Coconuts café,Cafe,phuket,Chalong,TH,Asia,,,,"32/19, ตำบล ฉลอง อำเภอเมืองภูเก็ต ภูเก็ต 83130, Thailand",7.82921,98.34631,,4.8,google_places,walk-in,5,new
559ba7a9ac0f4dc318e9,Dino Park Mini Golf & Restaurant,Golf Course,phuket,Kata,TH,Asia,,,https://www.dinopark.com/,"47 Karon Rd Karon Beach, Tambon Karon, Muang, Chang Wat Phuket 83100, Thailand",7.82857,98.29565,,4.4,google_places,walk-in,5,new
4eca042a57d8aec0d1a6,"Faraway Yachting Phuket, Thailand",Services,phuket,Chalong,TH,Asia,,,https://www.faraway-yachting.com/,"40, 1 Chaofa Road Tambon Chalong, Phuket, Chang Wat Phuket 83130, Thailand",7.82353,98.34516,,5,google_places,walk-in,5,new
e085aede317402d3fa3a,First Care Plus Pharmacy (ร้านขายยาเฟิร์สแคร์พลัส),Pharmacy,phuket,Patong,TH,Asia,,,,"237, 4 Rat Uthit Song Roi Pi Rd, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.88767,98.29537,,4.5,google_places,walk-in,5,new
0fd662bf446b16eeb5eb,ISLAND DREAM TOURS PHUKET,Travel Agency,phuket,Rawai,TH,Asia,,,,"15, 39, Tambon Rawai, Amphoe Mueang Phuket, Chang Wat Phuket 83130, Thailand",7.78242,98.31607,,4.9,google_places,walk-in,5,new
024d608e665eb417be31,KANTA PHUKET,Restaurant,phuket,Old Town,TH,Asia,,,https://onebooking.co/welcome/KT/packages,"KANTA PHUKET A, 23 Phangnga Rd, Tambon Talat Yai, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",7.88399,98.38867,,4.9,google_places,walk-in,5,new
2e393776ae7a70f520eb,Khao Rang Viewpoint,Tourist Attraction,phuket,Old Town,TH,Asia,,,,"145/5 Thanon Patiphat Rang Hill, Tambon Wichit, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",7.89236,98.38006,,4.5,google_places,walk-in,5,new
08596c03343d80bf078c,Kidzoona,Indoor Playground,phuket,Patong,TH,Asia,,,,"Thanon Ratuthit Songroipi Rd, 187/1-4, 3 floor, 187/1-4 Rat Uthit Song Roi Pi Rd, Pa Tong, Kathu District, Phuket 83150, Thailand",7.89095,98.29995,,4.2,google_places,walk-in,5,new
9fd0b1af2189b940ca96,Mega Drugs Pharmacy ร้านยาเมก้า ดรักส์ ฟาร์มาซี 药店| صيدلية| аптека,Pharmacy,phuket,Patong,TH,Asia,,,,"171/7 Rat-U-thit, 7 songroipee Rd, ตำบลป่าตอง อำเภอกะทู้ ภูเก็ต 83150, Thailand",7.89287,98.29893,,3.8,google_places,walk-in,5,new
a5eea040cddea6a9b31c,Monkey Hill Viewpoint,Scenic Spot,phuket,Phuket Town,TH,Asia,,,,"Ratsada, Mueang Phuket District, Phuket 83000, Thailand",7.89674,98.395,,4.4,google_places,walk-in,5,new
ca1563cf23e3db87be00,NO.1 Massage,Massage,phuket,Kata,TH,Asia,,,,"48, 2 Thanon Kata Kata Beach, Tambon Karon, เมือง Chang Wat Phuket 83100, Thailand",7.81787,98.30064,,4.9,google_places,walk-in,5,new
78d9f2191d9b892bfb1e,Natcha Pharmacy Patong (ณัฐชา ฟาร์มาซี),Pharmacy,phuket,Patong,TH,Asia,,,,"2 3 Nanai Rd, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89515,98.30521,,5,google_places,walk-in,5,new
ac5f5c5aafed29b190b5,PARADAi Phuket,Dessert Shop,phuket,Old Town,TH,Asia,,,https://www.facebook.com/paradaiphuket?mibextid=LQQJ4d,"36 Yaowarad Rd, Tambon Talat Yai, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",7.88434,98.38756,,4.6,google_places,walk-in,5,new
a50ab39c054f1a9e05f3,PSSC SURF PHUKET,Sporting Goods Store,phuket,Kata,TH,Asia,,,https://www.facebook.com/PSSCsurfphuket,"PSSC Surf Phuket 62 Thanon Taina, Tambon Karon, Amphoe Mueang Phuket, Chang Wat Phuket 83100, Thailand",7.82732,98.29882,,4.9,google_places,walk-in,5,new
046624cb49155033600c,Patong Beach Bangla Walking Street,Tourist Attraction,phuket,Patong,TH,Asia,,,,"V7VW+J48, Bangla Rd, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89404,98.29533,,4.3,google_places,walk-in,5,new
7e7fd2a64be09e7c2f0b,Phan-Nga Longtail Boat Tours,Business,phuket,Mai Khao,TH,Asia,,,https://vrreddygsm.wixsite.com/phang,"79XW+WW2, Kalai, Takua Thung District, Phang Nga 82130, Thailand",8.29976,98.39726,,4.9,google_places,walk-in,5,new
5b75a3e434c058274e9d,Pharmacy,Pharmacy,phuket,Cape Panwa,TH,Asia,,,,"136 ห้อง 21 Bangla Rd, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.81125,98.38715,,3.1,osm,walk-in,5,new
e6803429a4aaa82d642c,Phuket Best Tours,Tour Agency,phuket,Kata,TH,Asia,,,https://bio.site/bestofphuket,"163 1 Koktanod Rd, Tambon Karon, Amphoe Mueang Phuket, Chang Wat Phuket 83100, Thailand",7.81595,98.30321,,4.7,google_places,walk-in,5,new
4bd42b7718887b37c8c6,Phuket On Tours,Travel Agency,phuket,Karon,TH,Asia,,,https://www.tiktok.com/@phuketontours,"Patak Soi 20 Karon Beach, Tambon Karon, Amphoe Mueang Phuket, Chang Wat Phuket 83100, Thailand",7.84747,98.29849,,5,google_places,walk-in,5,new
25e0c38d141798206fea,Phuket Wake Park,Water Park,phuket,Kathu,TH,Asia,,,https://phuketwakepark.com/,"86 Vichitsongkram Rd, Tambon Kathu, Amphoe Kathu, Chang Wat Phuket 83120, Thailand",7.92761,98.32996,,4.2,google_places,walk-in,5,new
ac9181db6114a5a0edc3,Phuket taxi service,Taxi Service,phuket,Kathu,TH,Asia,,,https://www.phukettaxiservice.com/,"104, 2 ตำบล กะทู้ อำเภอกะทู้ ภูเก็ต 83120, Thailand",7.93164,98.32357,,4.9,google_places,walk-in,5,new
99d79948090dfb927fc1,Phuketique Coffee Bar,Restaurant,phuket,Old Town,TH,Asia,,,,"2 Ranong Rd, Tambon Talat Nuea, Muang, Chang Wat Phuket 83000, Thailand",7.88335,98.38714,,4.5,google_places,walk-in,5,new
fa68045aed409683f249,R1 Muay Thai Phuket,Sports Coaching,phuket,Cherngtalay,TH,Asia,,,https://www.r1muaythaiphuket.com/home,"94 15 ม, Subdistrict, 7 Thanon Si Sunthon, Tambon Si Sunthon, Amphoe Thalang, Chang Wat Phuket 83110, Thailand",7.9708,98.33966,,5,google_places,walk-in,5,new
b7b18b0c24e54ebde8bd,Red Hot,Bar,phuket,Patong,TH,Asia,,,https://www.phuketbars.info/red_hot_club_94.php,"V7VX+57R, Pa Tong, Kathu District, Phuket 83150, Thailand",7.89298,98.29814,,4.4,google_places,walk-in,5,new
ee9b76c5b8389063799f,Saphan Hin Park,Park,phuket,Phuket Town,TH,Asia,,,,"55/108 ถนนเจ้าฟ้า Tambon Wichit, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",7.86542,98.39813,,4.5,google_places,walk-in,5,new
80a06e1bbce71f204d0b,Suleman Marine,Tour Agency,phuket,Koh Kaew,TH,Asia,,,https://tantulika12.wixsite.com/travel/85,"6/27 M, 1 T, Rassada A. Muang, Amphoe Thalang, Chang Wat Phuket 83000, Thailand",7.91037,98.43219,,3.1,google_places,walk-in,5,new
69a399cdfebd8b2e19ca,"Sunny Elephant Co., Ltd. | Phuket B2B Transport",Transportation Service,phuket,Old Town,TH,Asia,,,https://sunnyelephant.co.th/,"23/155 2 วิชิต Tambon Wichit, เมือง Chang Wat Phuket 83000, Thailand",7.87113,98.36897,,5,google_places,walk-in,5,new
c59b85ddf3e249ce4d75,Sunshine Massage,Massage,phuket,Patong,TH,Asia,,,,"13 Thaweewong Rd, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89438,98.29539,,4.6,google_places,walk-in,5,new
9b1a6550a37238fba2fa,Travel Phuket With UF,Travel Agency,phuket,Patong,TH,Asia,,,http://travelphuketwithuf.com/,"74/47 Soi Banzaan, Tambon Patong, Amphoe Kathu, Chang Wat Phuket 83150, Thailand",7.89025,98.30249,,4.9,google_places,walk-in,5,new
e3d66dcc6eb8aff4f1b0,Two friends kitchen,Restaurant,phuket,Kata,TH,Asia,,,https://linktr.ee/twofriendskitchen,"98/127 Kata Beach, Tambon Karon, เมือง Chang Wat Phuket 83100, Thailand",7.82473,98.30048,,4.9,google_places,walk-in,5,new
ffa249464e1748267b7d,Unicorn Phuket Transfers,Airport Shuttle Service,phuket,Chalong,TH,Asia,,,https://citytourphuket.com/phuket-private-airport-transfer/,"35, 271 vichit muang, Thesaban Nakhon Phuket, Amphoe Mueang Phuket, Chang Wat Phuket 83000, Thailand",7.87045,98.35062,,4.9,google_places,walk-in,5,new
54e5f860e0bf5382f021,Yak Yai Muay Thai,dojo,phuket,Chalong,TH,Asia,,,https://linktr.ee/yakyaimuaythai,"33/83 ม.1 ซ.ศาลเจ้ากวนอู ต.ฉลอง อ.เมืองภูเก็ต, ตำบล ฉลอง Phuket, ภูเก็ต 83130, Thailand",7.84882,98.35391,,5,osm,walk-in,5,new
372c9441b009ee9ca133,&Coffee,Café,phuket,Old Town,TH,Asia,,,,,7.91726,98.37076,,,osm,walk-in,6,new
8d409f7ca26b3efeaa96,'Run' bar and restaurant,Restaurant,phuket,Kata,TH,Asia,,,,,7.81772,98.30064,,,osm,walk-in,6,new
ca3ef62bda19d8dfedee,+39,Café,phuket,Kata,TH,Asia,,,,,7.81789,98.30086,,,osm,walk-in,6,new
2fdf410eb1254cacfdc2,007 bar,Bar,phuket,Phuket Town,TH,Asia,,,,,7.88043,98.39318,,,osm,walk-in,6,new
d13fb644d1a3264f5f56,1000009 Thai Noodle Restaurant Phuket ล้าน9ก๋วยเตี๋ยว,Restaurant,phuket,Phuket Town,TH,Asia,,,,30 ถนนมนตรี,7.88268,98.39282,,,osm,walk-in,6,new
9c197b5aaaa7c3e19476,1584,Transport,phuket,Kamala,TH,Asia,,,,,7.94979,98.28518,,,osm,walk-in,6,new
aae46ff18f66b01f4347,162 cafe,Café,phuket,Chalong,TH,Asia,,,,,7.82706,98.33996,,,osm,walk-in,6,new
6d253efb7ddbe1f46249,180 Degrees Pool Bar,Bar,phuket,Kamala,TH,Asia,,,,,7.94714,98.27112,,,osm,walk-in,6,new
fb30ca542af0882aa0b4,2 Dollars Café,Café,phuket,Airport,TH,Asia,,,,,8.10863,98.30609,,,osm,walk-in,6,new
a73db55842448e1f872b,2 спальни,Guesthouse,phuket,Surin,TH,Asia,,,,,7.98183,98.28119,,,osm,walk-in,6,new
fd111b0e01f78bf706fa,21,Café,phuket,Old Town,TH,Asia,,,,,7.89052,98.38965,,,osm,walk-in,6,new
e6159a5cc2c051253e10,2Day Inn,Hotel,phuket,Phuket Town,TH,Asia,,,,,7.87491,98.38857,,,osm,walk-in,6,new
0b67c190187155a269a3,2Sis food and drink,Café,phuket,Chalong,TH,Asia,,,,,7.84138,98.34587,,,osm,walk-in,6,new
d4e2234f136959b582ec,3 Spices,Restaurant,phuket,Patong,TH,Asia,,,,,7.89728,98.2964,,,osm,walk-in,6,new
7ec95b4a9b5ae5caef58,300 THB TAXI 2 WAY NUI BEACH,Vehicle rental,phuket,Nai Harn,TH,Asia,,,,,7.79436,98.30159,,,osm,walk-in,6,new
db9ac1b3a91c19cb92af,34 Cafe,Café,phuket,Kata,TH,Asia,,,,,7.8166,98.31013,,,osm,walk-in,6,new
8706b00bb8409fb03e72,35 cafe & tea,Café,phuket,Rawai,TH,Asia,,,,,7.77564,98.32686,,,osm,walk-in,6,new
b592a36867eb7955f4c7,35ans,Bar,phuket,Phuket Town,TH,Asia,,,,,7.88341,98.39755,,,osm,walk-in,6,new
a2389414ab75c490ebdb,365 Sauna and Thai Massage,Massage & spa,phuket,Kathu,TH,Asia,,,,2/118 ถนนพระบารมี Kathu,7.90888,98.34402,,,osm,walk-in,6,new
bc84c9b4956a326cb989,37 B&B,Guesthouse,phuket,Old Town,TH,Asia,,,,,7.88488,98.38846,,,osm,walk-in,6,new
af64903bb6f45ee2e940,3ch,Café,phuket,Patong,TH,Asia,,,,,7.90077,98.30426,,,osm,walk-in,6,new
cbcadddd2f07268fa71d,5 Stars,Massage & spa,phuket,Patong,TH,Asia,,,,225 Rat-U-Thit 200 Pee Road,7.88865,98.29568,,,osm,walk-in,6,new
f09aec8f2162796afe73,502,Café,phuket,Nai Harn,TH,Asia,,,,,7.78238,98.31528,,,osm,walk-in,6,new
203e89408346e9f4af53,58 Auto Car,Vehicle rental,phuket,Koh Kaew,TH,Asia,,,,,7.96908,98.37177,,,osm,walk-in,6,new
eddb5a2567efaf57c64d,62,Bar,phuket,Kata,TH,Asia,,,,,7.82576,98.29714,,,osm,walk-in,6,new
ad49cfbfb97fd5e4ebae,6th Avenue Surin Condominium,Hotel,phuket,Surin,TH,Asia,,,https://6avenuephuket.com/,50 37 Choeng Thale,7.98016,98.28308,,,osm,walk-in,6,new
13abae3928d3202bf5e4,7Days Premium Hotel Patong Phuket,Hotel,phuket,Patong,TH,Asia,,,,31 Nanai Road Patong,7.89383,98.30535,,,osm,walk-in,6,new
27d6563a8792369f7b1a,88 Hotel Phuket,Hotel,phuket,Patong,TH,Asia,,,,,7.88905,98.30369,,,osm,walk-in,6,new
ef17f4acd3e6c96db824,89 Thai Food & Seafood,Restaurant,phuket,Patong,TH,Asia,,,,,7.89452,98.2987,,,osm,walk-in,6,new
3ff1a406a34e55c01476,89 route,Bar,phuket,Kata,TH,Asia,,,,,7.82564,98.29797,,,osm,walk-in,6,new
9bb89366fb63bcd1fd1c,9 Motel Inn,Hotel,phuket,Phuket Town,TH,Asia,,,,,7.87505,98.38865,,,osm,walk-in,6,new
1a640b1899e42dc40765,91 Residence Patong,Hotel,phuket,Patong,TH,Asia,,,,,7.90176,98.30681,,,osm,walk-in,6,new
b85deb7708115d40c4f8,99 Old Town Guesthouse,Hotel,phuket,Phuket Town,TH,Asia,,,,,7.88482,98.38999,,,osm,walk-in,6,new
6076f100debcd36f4d3e,@ Bakery,Café,phuket,Rawai,TH,Asia,,,,,7.80161,98.33493,,,osm,walk-in,6,new
20206cffdad467dc57cf,@Beach,Restaurant,phuket,Kata,TH,Asia,,,,,7.83005,98.29527,,,osm,walk-in,6,new
9e8fb1fa6d5fa4dc498c,A&B Café Kamala - Coffee and more,Café,phuket,Kamala,TH,Asia,,,,94/134 Soi Thaweewongsub / Moo 3 Kamala Beach,7.94901,98.28369,,,osm,walk-in,6,new
38580b89c2a212f14385,A.D.D. Restaurant,Restaurant,phuket,Kata,TH,Asia,,,,,7.81717,98.30115,,,osm,walk-in,6,new
d9dc5aef294e388d469b,A1 Island Guesthouse,Hotel,phuket,Patong,TH,Asia,,,,240 Sai Nam Yen Road,7.8956,98.30525,,,osm,walk-in,6,new
8ef8270578c71650b662,A2 Pool Resort Phuket,Hotel,phuket,Old Town,TH,Asia,,,,Chalermprakiat Ror 9 Ratsada,7.91555,98.36906,,,osm,walk-in,6,new
cab75bde06953b3801dd,AIM Phuket,Restaurant,phuket,Koh Kaew,TH,Asia,,,https://www.facebook.com/aimphuket/about,57/20 Thepkrasattri Kohkeaw,7.94804,98.3922,,,osm,walk-in,6,new
97c6427dd02b3d0274b5,AIMM's Café,Street food,phuket,Airport,TH,Asia,,,,,8.10498,98.30505,,,osm,walk-in,6,new
44b5f421a8acc4a2e735,AKN Vintage Curry,Restaurant,phuket,Airport,TH,Asia,,,,,8.105,98.30919,,,osm,walk-in,6,new
6f8b57850a0225b8f371,APK Resort & Spa,Hotel,phuket,Patong,TH,Asia,,,,Phang Muang Sai Kor Road,7.89336,98.30182,,,osm,walk-in,6,new
397b9fe1171c350a83ea,ASAP,Café,phuket,Cherngtalay,TH,Asia,,,,,7.98956,98.30897,,,osm,walk-in,6,new
7ba50e82177ce000a079,ASquare,Restaurant,phuket,Old Town,TH,Asia,,,,,7.88349,98.38853,,,osm,walk-in,6,new
1f8ff24a72d29c6bc7e6,AT Patong Hotel,Hotel,phuket,Patong,TH,Asia,,,,,7.89166,98.30206,,,osm,walk-in,6,new
7428bc15f6bc923e5687,ATECI smoothie and more,Café,phuket,Rawai,TH,Asia,,,,,7.77446,98.326,,,osm,walk-in,6,new
b572d25e7220e8d6b4cb,ATV / Buggy to Big Buddha,Tours & travel,phuket,Chalong,TH,Asia,,,,,7.83173,98.33402,,,osm,walk-in,6,new
bba3af8102684f00e1ec,ATV adventure,Tours & travel,phuket,Chalong,TH,Asia,,,,,7.8321,98.33177,,,osm,walk-in,6,new
1574bf809085bebc82e2,AVO Kitchen & Wine,Restaurant,phuket,Nai Harn,TH,Asia,,,,Soi Naya,7.7815,98.31167,,,osm,walk-in,6,new
c4c36f06598e578a0802,Abceylon,Bar,phuket,Patong,TH,Asia,,,,,7.89053,98.30057,,,osm,walk-in,6,new
55814422e846f8bb62dd,Absolut,Bar,phuket,Kata,TH,Asia,,,,,7.82545,98.29777,,,osm,walk-in,6,new
10e47949ba7a49f1f2e5,Absolute Bangla Suites,Hotel,phuket,Patong,TH,Asia,,,,,7.89271,98.29702,,,osm,walk-in,6,new
e315304df32278953ec1,Absolute Nakalay Boutique Resort,Hotel,phuket,Kamala,TH,Asia,,,,,7.92554,98.27469,,,osm,walk-in,6,new
8053c52db93c683da7c0,Absolute Sea Pearl Beach Resort,Hotel,phuket,Patong,TH,Asia,,,,,7.88712,98.29114,,,osm,walk-in,6,new
09ad53f213e49cf38705,Absolute Twin Sands Resort & Spa,Hotel,phuket,Patong,TH,Asia,,,,,7.88339,98.27398,,,osm,walk-in,6,new
7bdb37105b42869a16c3,Access Resort and Villa,Hotel,phuket,Karon,TH,Asia,,,,,7.84333,98.30118,,,osm,walk-in,6,new
d3d51ece471907e92b8e,Acqua,Restaurant,phuket,Patong,TH,Asia,,,,,7.91662,98.29111,,,osm,walk-in,6,new
4d023b16453500fc9781,Adam Eatery & Bar,Restaurant,phuket,Patong,TH,Asia,,,,,7.90229,98.29939,,,osm,walk-in,6,new
58930f56c3e7bcd28ed9,Adema Boutique Karon,Hotel,phuket,Karon,TH,Asia,,,,,7.83588,98.29864,,,osm,walk-in,6,new
3775c6658edb6374139d,After Beach Bar,Restaurant,phuket,Kata,TH,Asia,,,,,7.80895,98.30217,,,osm,walk-in,6,new
0853e0566ade27c0f929,Aim House,Street food,phuket,Patong,TH,Asia,,,,,7.89561,98.30398,,,osm,walk-in,6,new
82077dc9a81f566a8406,Airpark Cafe,Café,phuket,Paklok,TH,Asia,,,,,8.01726,98.40436,,,osm,walk-in,6,new
d52cd31498b6bb1b835d,Airplane tickets,Tours & travel,phuket,Phuket Town,TH,Asia,,,,,7.86959,98.393,,,osm,walk-in,6,new
09dbbf1ae93c0a69d419,Airport Beach Hotel,Hotel,phuket,Nai Yang,TH,Asia,,,,,8.0921,98.30082,,,osm,walk-in,6,new
e7f55a4ec151d69a9a78,Airport Resort,Hotel,phuket,Nai Yang,TH,Asia,,,,,8.09424,98.30768,,,osm,walk-in,6,new
79c79fa43e3dcdd2070a,Albatross,Restaurant,phuket,Bang Tao,TH,Asia,,,,,8.00316,98.2956,,,osm,walk-in,6,new
205ab54aed3912ea3d25,Aleena House,Guesthouse,phuket,Patong,TH,Asia,,,,,7.89178,98.29534,,,osm,walk-in,6,new
494f9b376da77f1114d0,Alexander Hotel Patong,Hotel,phuket,Patong,TH,Asia,,,,,7.89198,98.30184,,,osm,walk-in,6,new
35550b0e978975cdf2c9,Alfresco Phuket Hotel,Hotel,phuket,Patong,TH,Asia,,,,,7.88588,98.29822,,,osm,walk-in,6,new
837b36d6828054492b03,Ali Baba,Restaurant,phuket,Patong,TH,Asia,,,,,7.88816,98.2922,,,osm,walk-in,6,new
eb87d6cf304c31f1a3a8,Alien Taco,Restaurant,phuket,Patong,TH,Asia,,,,,7.89455,98.29705,,,osm,walk-in,6,new
223afc9ee399b1839371,Alita Boutique Massage and Spa,Beauty & spa,phuket,Chalong,TH,Asia,,,,,7.84736,98.37315,,,osm,walk-in,6,new
d779c8e37ba7c266d8e3,All Seasons Naiharn Phuket,Hotel,phuket,Nai Harn,TH,Asia,,,,,7.77868,98.30557,,,osm,walk-in,6,new
0b043b3e4d11c2b96399,All Thai,Restaurant,phuket,Chalong,TH,Asia,,,,,7.83743,98.33367,,,osm,walk-in,6,new
777eeb292d32abeb5325,All time,Restaurant,phuket,Chalong,TH,Asia,,,,,7.85174,98.34829,,,osm,walk-in,6,new
3dbd50f3afeb988f981f,Aloha Residence,Hotel,phuket,Kata,TH,Asia,,,,,7.81554,98.30502,,,osm,walk-in,6,new
e0a48e2ea688be2c4599,Alpengrill,Restaurant,phuket,Patong,TH,Asia,,,,,7.89492,98.29612,,,osm,walk-in,6,new
8b49d7cee4637e005acd,Alpina Phuket Nalina Resort & Spa,Hotel,phuket,Kata,TH,Asia,,,,,7.82104,98.3029,,,osm,walk-in,6,new
715c2e15b5d57cf1f9da,Am Surin Place,Hotel,phuket,Surin,TH,Asia,,,,,7.97983,98.28069,,,osm,walk-in,6,new
1a8f02b4c408589b2d7f,Amari Coral Beach,Hotel,phuket,Patong,TH,Asia,,,,,7.88669,98.28557,,,osm,walk-in,6,new
c9403ca078c00020fd5c,Amarin,Guesthouse,phuket,Patong,TH,Asia,,,,,7.90159,98.2991,,,osm,walk-in,6,new
aaaa3b6b50df83fa6a74,Amarin Restaurant,Restaurant,phuket,Patong,TH,Asia,,,,,7.90225,98.29928,,,osm,walk-in,6,new
decd883a6e500dfd5e91,Amazing villa,Attraction,phuket,Chalong,TH,Asia,,,,,7.83836,98.32659,,,osm,walk-in,6,new
c63ed91f9a883b07142f,Amazon,Café,phuket,Chalong,TH,Asia,,,,,7.84984,98.35221,,,osm,walk-in,6,new
7212fe4a9832f9b23b8a,Amora Beach Resort,Hotel,phuket,Bang Tao,TH,Asia,,,,,7.99157,98.29189,,,osm,walk-in,6,new
8f53f50bf34f04c5ea63,Amore,Restaurant,phuket,Phuket Town,TH,Asia,,,,,7.8836,98.39039,,,osm,walk-in,6,new
5b94875ae28e74da6e55,Amsterdam,Café,phuket,Rawai,TH,Asia,,,,,7.78549,98.3176,,,osm,walk-in,6,new
dae923e127af44234f6e,Anahita massage,Beauty & spa,phuket,Patong,TH,Asia,,,,,7.89765,98.29695,,,osm,walk-in,6,new
dc8b5a71942118962ca9,Anantara Layan Phuket Resort,Hotel,phuket,Bang Tao,TH,Asia,,,,,8.03564,98.28451,,,osm,walk-in,6,new
bfe4502ec8a7116a3940,Anantara Mai Khao Phuket Villas,Hotel,phuket,Mai Khao,TH,Asia,,,,,8.16846,98.29569,,,osm,walk-in,6,new
b1a0db7847e6264ee0d9,Anantara Vacation Club Mai Khao,Hotel,phuket,Mai Khao,TH,Asia,,,,,8.1662,98.29737,,,osm,walk-in,6,new
65788b34fa9f14d507d7,Anatolian,Restaurant,phuket,Karon,TH,Asia,,,,,7.83594,98.29868,,,osm,walk-in,6,new
2bee87916c8f743f5855,Anchalee Inn,Hotel,phuket,Patong,TH,Asia,,,,,7.88419,98.29308,,,osm,walk-in,6,new
bae1ea096c3f0777c37e,Anchor Boutique House,Hotel,phuket,Patong,TH,Asia,,,,,7.89842,98.30151,,,osm,walk-in,6,new
389b50d1c9f591e37b74,Andaman Bar (Bandara Hotel),Bar,phuket,Cape Panwa,TH,Asia,,,,,7.81151,98.38929,,,osm,walk-in,6,new
9dfde4ea697661a5b1af,Andaman Beach Suites,Hotel,phuket,Patong,TH,Asia,,,,,7.90101,98.2993,,,osm,walk-in,6,new
63a872d6e35fd53b6532,Andaman Grill,Restaurant,phuket,Mai Khao,TH,Asia,,,,,8.16535,98.29411,,,osm,walk-in,6,new
139fcca4f84fce9116a1,Andaman Seaview,Hotel,phuket,Kata,TH,Asia,,,,,7.83182,98.29602,,,osm,walk-in,6,new
7c759476059775d45694,Andaman Villa Resort,Hotel,phuket,Patong,TH,Asia,,,,,7.88228,98.3012,,,osm,walk-in,6,new
beb8467d24384ff5e7c6,Andara Signature Villas,Hotel,phuket,Kamala,TH,Asia,,,,,7.94415,98.2642,,,osm,walk-in,6,new
5e79d81729293d6f3406,Andara Spa,Beauty & spa,phuket,Kamala,TH,Asia,,,,,7.94891,98.27489,,,osm,walk-in,6,new
640cbb620bfbd2365214,Andatel Grandé Patong Phuket Hotel,Hotel,phuket,Patong,TH,Asia,,,,,7.90139,98.30064,,,osm,walk-in,6,new
